timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1574959772303,313,www.dickssportinggoods.com,200,OK,Thread Group 1-1,text,true,,175291,131,1,1,https://www.dickssportinggoods.com/,194,0,126
1574960193667,355,www.amazon.com,200,OK,Thread Group 1-1,text,true,,95175,119,1,1,https://www.amazon.com/,208,0,127
1574960194024,701,www.kohls.com,200,OK,Thread Group 1-1,text,true,,395130,118,1,1,https://www.kohls.com/,558,0,127
1574960194726,492,www.walmart.com,200,OK,Thread Group 1-1,text,true,,196226,120,1,1,https://www.walmart.com/,386,0,133
1574960195219,1243,www.walgreens.com,200,OK,Thread Group 1-1,text,true,,1439826,122,1,1,https://www.walgreens.com/,893,0,138
1574960196463,492,www.homedepot.com,200,OK,Thread Group 1-1,text,true,,214452,122,1,1,https://www.homedepot.com/,358,0,149
1574960196957,605,www.wholefoods.com,200,OK,Thread Group 1-1,text,true,,128817,252,1,1,https://www.wholefoodsmarket.com/,229,0,202
1574960196957,229,www.wholefoods.com-0,301,Found,Thread Group 1-1,,true,,307,123,1,1,https://www.wholefoods.com/,229,0,202
1574960197186,376,www.wholefoods.com-1,200,OK,Thread Group 1-1,text,true,,128510,129,1,1,https://www.wholefoodsmarket.com/,275,0,219
1574960197563,234,www.apple.com,200,OK,Thread Group 1-1,text,true,,85404,118,1,1,https://www.apple.com/,176,0,139
1574960197798,421,www.samsung.com,200,OK,Thread Group 1-1,text,true,,220047,243,1,1,https://www.samsung.com/us/,169,0,133
1574960197798,169,www.samsung.com-0,301,Moved Permanently,Thread Group 1-1,,true,,414,120,1,1,https://www.samsung.com/,169,0,133
1574960197967,252,www.samsung.com-1,200,OK,Thread Group 1-1,text,true,,219633,123,1,1,https://www.samsung.com/us/,55,0,0
1574960198220,640,www.vizio.com,200,OK,Thread Group 1-1,text,true,,112214,243,1,1,https://www.vizio.com/en/home,206,0,145
1574960198220,206,www.vizio.com-0,301,Moved Permanently,Thread Group 1-1,text,true,,464,118,1,1,https://www.vizio.com/,206,0,145
1574960198426,434,www.vizio.com-1,200,OK,Thread Group 1-1,text,true,,111750,125,1,1,https://www.vizio.com/en/home,396,0,0
1574960198862,824,store.google.com,200,OK,Thread Group 1-1,text,true,,2028062,121,1,1,https://store.google.com/,277,0,180
1574960199687,345,www.sprint.com,200,OK,Thread Group 1-1,text,true,,244579,119,1,1,https://www.sprint.com/,202,0,125
1574960200033,277,www.verizon.com,200,OK,Thread Group 1-1,text,true,,52785,279,1,1,https://www.verizon.com/home/verizonglobalhome/ghp_landing.aspx,212,0,128
1574960200033,212,www.verizon.com-0,302,Found,Thread Group 1-1,,true,,177,120,1,1,https://www.verizon.com/,212,0,128
1574960200245,65,www.verizon.com-1,200,OK,Thread Group 1-1,text,true,,52608,159,1,1,https://www.verizon.com/home/verizonglobalhome/ghp_landing.aspx,34,0,0
1574960200311,289,www.samsclub.com,200,OK,Thread Group 1-1,text,true,,312686,121,1,1,https://www.samsclub.com/,167,0,129
1574960200601,250,www.sears.com,200,OK,Thread Group 1-1,text,true,,116933,118,1,1,https://www.sears.com/,186,0,150
1574960200853,297,www.kmart.com,200,OK,Thread Group 1-1,text,true,,83451,118,1,1,https://www.kmart.com/,232,0,194
1574960201151,512,www.staples.com,200,OK,Thread Group 1-1,text,true,,560898,120,1,1,https://www.staples.com/,335,0,122
1574960201664,344,www.dell.com,200,OK,Thread Group 1-1,text,true,,181232,239,1,1,https://www.dell.com/en-us,166,0,123
1574960201664,166,www.dell.com-0,302,Moved Temporarily,Thread Group 1-1,text,true,,1469,117,1,1,https://www.dell.com/,166,0,123
1574960201830,178,www.dell.com-1,200,OK,Thread Group 1-1,text,true,,179763,122,1,1,https://www.dell.com/en-us,70,0,0
1574960202010,384,www.target.com,200,OK,Thread Group 1-1,text,true,,281437,119,1,1,https://www.target.com/,205,0,158
1574960202394,1778,www.bjs.com,200,OK,Thread Group 1-1,text,true,,6429446,116,1,1,https://www.bjs.com/,164,0,124
1574960204174,4797,www.lenovo.com,200,OK,Thread Group 1-1,text,true,,230239,244,1,1,https://www.lenovo.com/us/en/,2402,0,356
1574960204174,2402,www.lenovo.com-0,301,Moved Permanently,Thread Group 1-1,,true,,1104,119,1,1,https://www.lenovo.com/,2402,0,356
1574960206576,2395,www.lenovo.com-1,200,OK,Thread Group 1-1,text,true,,229135,125,1,1,https://www.lenovo.com/us/en/,2214,0,144
1574960208971,377,www.harborfreight.com,200,OK,Thread Group 1-1,text,true,,495204,126,1,1,https://www.harborfreight.com/,173,0,131
1574960209350,292,www.dickssportinggoods.com,200,OK,Thread Group 1-1,text,true,,175303,131,1,1,https://www.dickssportinggoods.com/,192,0,129
1574964856032,1400,www.amazon.com,200,OK,Thread Group 1-1,text,true,,96865,119,1,1,https://www.amazon.com/,1280,0,1163
1574964857433,701,www.kohls.com,200,OK,Thread Group 1-1,text,true,,396243,118,1,1,https://www.kohls.com/,289,0,138
1574964858135,467,www.walmart.com,200,OK,Thread Group 1-1,text,true,,196080,120,1,1,https://www.walmart.com/,373,0,124
1574964858603,936,www.walgreens.com,200,OK,Thread Group 1-1,text,true,,1439881,122,1,1,https://www.walgreens.com/,285,0,139
1574964859540,391,www.homedepot.com,200,OK,Thread Group 1-1,text,true,,214457,122,1,1,https://www.homedepot.com/,273,0,130
1574964859932,487,www.wholefoods.com,200,OK,Thread Group 1-1,text,true,,128817,252,1,1,https://www.wholefoodsmarket.com/,225,0,199
1574964859932,225,www.wholefoods.com-0,301,Found,Thread Group 1-1,,true,,307,123,1,1,https://www.wholefoods.com/,225,0,199
1574964860157,262,www.wholefoods.com-1,200,OK,Thread Group 1-1,text,true,,128510,129,1,1,https://www.wholefoodsmarket.com/,152,0,123
1574964860421,222,www.apple.com,200,OK,Thread Group 1-1,text,true,,85403,118,1,1,https://www.apple.com/,158,0,124
1574964860644,482,www.samsung.com,200,OK,Thread Group 1-1,text,true,,220034,243,1,1,https://www.samsung.com/us/,162,0,123
1574964860644,162,www.samsung.com-0,301,Moved Permanently,Thread Group 1-1,,true,,414,120,1,1,https://www.samsung.com/,162,0,123
1574964860806,320,www.samsung.com-1,200,OK,Thread Group 1-1,text,true,,219620,123,1,1,https://www.samsung.com/us/,48,0,0
1574964861128,507,www.vizio.com,200,OK,Thread Group 1-1,text,true,,112214,243,1,1,https://www.vizio.com/en/home,202,0,141
1574964861128,202,www.vizio.com-0,301,Moved Permanently,Thread Group 1-1,text,true,,464,118,1,1,https://www.vizio.com/,202,0,141
1574964861330,305,www.vizio.com-1,200,OK,Thread Group 1-1,text,true,,111750,125,1,1,https://www.vizio.com/en/home,262,0,0
1574964861636,870,store.google.com,200,OK,Thread Group 1-1,text,true,,2028077,121,1,1,https://store.google.com/,334,0,225
1574964862507,354,www.sprint.com,200,OK,Thread Group 1-1,text,true,,244602,119,1,1,https://www.sprint.com/,232,0,134
1574964862863,277,www.verizon.com,200,OK,Thread Group 1-1,text,true,,52785,279,1,1,https://www.verizon.com/home/verizonglobalhome/ghp_landing.aspx,216,0,132
1574964862863,216,www.verizon.com-0,302,Found,Thread Group 1-1,,true,,177,120,1,1,https://www.verizon.com/,216,0,132
1574964863080,60,www.verizon.com-1,200,OK,Thread Group 1-1,text,true,,52608,159,1,1,https://www.verizon.com/home/verizonglobalhome/ghp_landing.aspx,31,0,0
1574964863142,333,www.samsclub.com,200,OK,Thread Group 1-1,text,true,,312615,121,1,1,https://www.samsclub.com/,188,0,128
1574964863476,282,www.sears.com,200,OK,Thread Group 1-1,text,true,,116933,118,1,1,https://www.sears.com/,217,0,170
1574964863759,258,www.kmart.com,200,OK,Thread Group 1-1,text,true,,83451,118,1,1,https://www.kmart.com/,192,0,152
1574964864028,620,www.staples.com,200,OK,Thread Group 1-1,text,true,,560872,120,1,1,https://www.staples.com/,421,0,163
1574964864649,381,www.dell.com,200,OK,Thread Group 1-1,text,true,,181228,239,1,1,https://www.dell.com/en-us,194,0,159
1574964864649,194,www.dell.com-0,302,Moved Temporarily,Thread Group 1-1,text,true,,1465,117,1,1,https://www.dell.com/,194,0,159
1574964864843,187,www.dell.com-1,200,OK,Thread Group 1-1,text,true,,179763,122,1,1,https://www.dell.com/en-us,57,0,0
1574964865039,336,www.target.com,200,OK,Thread Group 1-1,text,true,,282436,119,1,1,https://www.target.com/,184,0,137
1574964865376,1883,www.bjs.com,200,OK,Thread Group 1-1,text,true,,6429431,116,1,1,https://www.bjs.com/,213,0,172
1574964867260,402,www.lenovo.com,200,OK,Thread Group 1-1,text,true,,230239,244,1,1,https://www.lenovo.com/us/en/,170,0,130
1574964867260,170,www.lenovo.com-0,301,Moved Permanently,Thread Group 1-1,,true,,1104,119,1,1,https://www.lenovo.com/,170,0,130
1574964867430,232,www.lenovo.com-1,200,OK,Thread Group 1-1,text,true,,229135,125,1,1,https://www.lenovo.com/us/en/,115,0,0
1574964867666,425,www.harborfreight.com,200,OK,Thread Group 1-1,text,true,,495388,126,1,1,https://www.harborfreight.com/,167,0,133
1574964868092,308,www.dickssportinggoods.com,200,OK,Thread Group 1-1,text,true,,175291,131,1,1,https://www.dickssportinggoods.com/,204,0,139
1574967273678,412,www.amazon.com,200,OK,Thread Group 1-1,text,true,,97754,119,1,1,https://www.amazon.com/,253,0,178
1574967274091,804,www.kohls.com,200,OK,Thread Group 1-1,text,true,,396326,118,1,1,https://www.kohls.com/,266,0,128
1574967274896,497,www.walmart.com,200,OK,Thread Group 1-1,text,true,,196004,120,1,1,https://www.walmart.com/,393,0,129
1574967275394,645,www.walgreens.com,200,OK,Thread Group 1-1,text,true,,1439881,122,1,1,https://www.walgreens.com/,296,0,155
1574967276040,360,www.homedepot.com,200,OK,Thread Group 1-1,text,true,,214456,122,1,1,https://www.homedepot.com/,238,0,136
1574967276402,475,www.wholefoods.com,200,OK,Thread Group 1-1,text,true,,128817,252,1,1,https://www.wholefoodsmarket.com/,208,0,181
1574967276402,208,www.wholefoods.com-0,301,Found,Thread Group 1-1,,true,,307,123,1,1,https://www.wholefoods.com/,208,0,181
1574967276610,267,www.wholefoods.com-1,200,OK,Thread Group 1-1,text,true,,128510,129,1,1,https://www.wholefoodsmarket.com/,162,0,133
1574967276878,249,www.apple.com,200,OK,Thread Group 1-1,text,true,,85404,118,1,1,https://www.apple.com/,171,0,136
1574967277129,531,www.samsung.com,200,OK,Thread Group 1-1,text,true,,220034,243,1,1,https://www.samsung.com/us/,209,0,165
1574967277129,209,www.samsung.com-0,301,Moved Permanently,Thread Group 1-1,,true,,414,120,1,1,https://www.samsung.com/,209,0,165
1574967277338,322,www.samsung.com-1,200,OK,Thread Group 1-1,text,true,,219620,123,1,1,https://www.samsung.com/us/,67,0,0
1574967277661,632,www.vizio.com,200,OK,Thread Group 1-1,text,true,,112214,243,1,1,https://www.vizio.com/en/home,190,0,135
1574967277661,190,www.vizio.com-0,301,Moved Permanently,Thread Group 1-1,text,true,,464,118,1,1,https://www.vizio.com/,190,0,135
1574967277851,442,www.vizio.com-1,200,OK,Thread Group 1-1,text,true,,111750,125,1,1,https://www.vizio.com/en/home,386,0,0
1574967278294,684,store.google.com,200,OK,Thread Group 1-1,text,true,,2028054,121,1,1,https://store.google.com/,251,0,159
1574967278980,390,www.sprint.com,200,OK,Thread Group 1-1,text,true,,244580,119,1,1,https://www.sprint.com/,253,0,134
1574967279372,287,www.verizon.com,200,OK,Thread Group 1-1,text,true,,52785,279,1,1,https://www.verizon.com/home/verizonglobalhome/ghp_landing.aspx,223,0,136
1574967279372,223,www.verizon.com-0,302,Found,Thread Group 1-1,,true,,177,120,1,1,https://www.verizon.com/,223,0,136
1574967279595,64,www.verizon.com-1,200,OK,Thread Group 1-1,text,true,,52608,159,1,1,https://www.verizon.com/home/verizonglobalhome/ghp_landing.aspx,39,0,0
1574967279661,1347,www.samsclub.com,200,OK,Thread Group 1-1,text,true,,312687,121,1,1,https://www.samsclub.com/,1228,0,1190
1574967281010,271,www.sears.com,200,OK,Thread Group 1-1,text,true,,116933,118,1,1,https://www.sears.com/,198,0,156
1574967281283,326,www.kmart.com,200,OK,Thread Group 1-1,text,true,,83451,118,1,1,https://www.kmart.com/,264,0,157
1574967281610,647,www.staples.com,200,OK,Thread Group 1-1,text,true,,560891,120,1,1,https://www.staples.com/,362,0,149
1574967282258,298,www.dell.com,200,OK,Thread Group 1-1,text,true,,181298,239,1,1,https://www.dell.com/en-us,163,0,130
1574967282258,163,www.dell.com-0,302,Moved Temporarily,Thread Group 1-1,text,true,,1469,117,1,1,https://www.dell.com/,163,0,130
1574967282421,135,www.dell.com-1,200,OK,Thread Group 1-1,text,true,,179829,122,1,1,https://www.dell.com/en-us,49,0,0
1574967282557,764,www.target.com,200,OK,Thread Group 1-1,text,true,,293493,119,1,1,https://www.target.com/,231,0,183
1574967283323,1314,www.bjs.com,200,OK,Thread Group 1-1,text,true,,6431103,116,1,1,https://www.bjs.com/,176,0,132
1574967284639,367,www.lenovo.com,200,OK,Thread Group 1-1,text,true,,230331,244,1,1,https://www.lenovo.com/us/en/,171,0,131
1574967284639,171,www.lenovo.com-0,301,Moved Permanently,Thread Group 1-1,,true,,1104,119,1,1,https://www.lenovo.com/,171,0,131
1574967284810,196,www.lenovo.com-1,200,OK,Thread Group 1-1,text,true,,229227,125,1,1,https://www.lenovo.com/us/en/,74,0,0
1574967285007,398,www.harborfreight.com,200,OK,Thread Group 1-1,text,true,,495388,126,1,1,https://www.harborfreight.com/,173,0,133
1574967285407,296,www.dickssportinggoods.com,200,OK,Thread Group 1-1,text,true,,175291,131,1,1,https://www.dickssportinggoods.com/,196,0,125
1574967833601,460,www.amazon.com,200,OK,Thread Group 1-1,text,true,,97264,119,1,1,https://www.amazon.com/,294,0,210
1574967834065,668,www.kohls.com,200,OK,Thread Group 1-1,text,true,,396302,118,1,1,https://www.kohls.com/,255,0,131
1574967834734,515,www.walmart.com,200,OK,Thread Group 1-1,text,true,,196148,120,1,1,https://www.walmart.com/,423,0,130
1574967835250,618,www.walgreens.com,200,OK,Thread Group 1-1,text,true,,1439869,122,1,1,https://www.walgreens.com/,320,0,130
1574967835875,462,www.homedepot.com,200,OK,Thread Group 1-1,text,true,,214450,122,1,1,https://www.homedepot.com/,323,0,123
1574967836338,434,www.wholefoods.com,200,OK,Thread Group 1-1,text,true,,128818,252,1,1,https://www.wholefoodsmarket.com/,185,0,159
1574967836338,185,www.wholefoods.com-0,301,Found,Thread Group 1-1,,true,,307,123,1,1,https://www.wholefoods.com/,185,0,159
1574967836524,248,www.wholefoods.com-1,200,OK,Thread Group 1-1,text,true,,128511,129,1,1,https://www.wholefoodsmarket.com/,159,0,131
1574967836773,234,www.apple.com,200,OK,Thread Group 1-1,text,true,,85404,118,1,1,https://www.apple.com/,177,0,131
1574967837008,472,www.samsung.com,200,OK,Thread Group 1-1,text,true,,220034,243,1,1,https://www.samsung.com/us/,163,0,127
1574967837008,163,www.samsung.com-0,301,Moved Permanently,Thread Group 1-1,,true,,414,120,1,1,https://www.samsung.com/,163,0,127
1574967837171,309,www.samsung.com-1,200,OK,Thread Group 1-1,text,true,,219620,123,1,1,https://www.samsung.com/us/,54,0,0
1574967837481,640,www.vizio.com,200,OK,Thread Group 1-1,text,true,,112214,243,1,1,https://www.vizio.com/en/home,193,0,132
1574967837481,193,www.vizio.com-0,301,Moved Permanently,Thread Group 1-1,text,true,,464,118,1,1,https://www.vizio.com/,193,0,132
1574967837674,447,www.vizio.com-1,200,OK,Thread Group 1-1,text,true,,111750,125,1,1,https://www.vizio.com/en/home,394,0,0
1574967838122,625,store.google.com,200,OK,Thread Group 1-1,text,true,,2028088,121,1,1,https://store.google.com/,219,0,140
1574967838748,321,www.sprint.com,200,OK,Thread Group 1-1,text,true,,244572,119,1,1,https://www.sprint.com/,207,0,122
1574967839070,267,www.verizon.com,200,OK,Thread Group 1-1,text,true,,52785,279,1,1,https://www.verizon.com/home/verizonglobalhome/ghp_landing.aspx,210,0,126
1574967839070,210,www.verizon.com-0,302,Found,Thread Group 1-1,,true,,177,120,1,1,https://www.verizon.com/,210,0,126
1574967839280,57,www.verizon.com-1,200,OK,Thread Group 1-1,text,true,,52608,159,1,1,https://www.verizon.com/home/verizonglobalhome/ghp_landing.aspx,36,0,0
1574967839338,301,www.samsclub.com,200,OK,Thread Group 1-1,text,true,,312687,121,1,1,https://www.samsclub.com/,176,0,129
1574967839640,282,www.sears.com,200,OK,Thread Group 1-1,text,true,,116933,118,1,1,https://www.sears.com/,216,0,179
1574967839923,263,www.kmart.com,200,OK,Thread Group 1-1,text,true,,83451,118,1,1,https://www.kmart.com/,205,0,155
1574967840188,584,www.staples.com,200,OK,Thread Group 1-1,text,true,,560956,120,1,1,https://www.staples.com/,356,0,145
1574967840778,298,www.dell.com,200,OK,Thread Group 1-1,text,true,,181303,239,1,1,https://www.dell.com/en-us,158,0,124
1574967840778,158,www.dell.com-0,302,Moved Temporarily,Thread Group 1-1,text,true,,1531,117,1,1,https://www.dell.com/,158,0,124
1574967840937,139,www.dell.com-1,200,OK,Thread Group 1-1,text,true,,179772,122,1,1,https://www.dell.com/en-us,42,0,0
1574967841078,341,www.target.com,200,OK,Thread Group 1-1,text,true,,293494,119,1,1,https://www.target.com/,193,0,128
1574967841423,1505,www.bjs.com,200,OK,Thread Group 1-1,text,true,,6431236,116,1,1,https://www.bjs.com/,202,0,160
1574967842929,344,www.lenovo.com,200,OK,Thread Group 1-1,text,true,,230331,244,1,1,https://www.lenovo.com/us/en/,165,0,132
1574967842929,165,www.lenovo.com-0,301,Moved Permanently,Thread Group 1-1,,true,,1104,119,1,1,https://www.lenovo.com/,165,0,132
1574967843094,179,www.lenovo.com-1,200,OK,Thread Group 1-1,text,true,,229227,125,1,1,https://www.lenovo.com/us/en/,64,0,0
1574967843274,367,www.harborfreight.com,200,OK,Thread Group 1-1,text,true,,495412,126,1,1,https://www.harborfreight.com/,199,0,158
1574967843642,319,www.dickssportinggoods.com,200,OK,Thread Group 1-1,text,true,,175291,131,1,1,https://www.dickssportinggoods.com/,206,0,144
1574974533622,514,www.amazon.com,200,OK,Thread Group 1-1,text,true,,97295,119,1,1,https://www.amazon.com/,356,0,275
1574974534137,871,www.kohls.com,200,OK,Thread Group 1-1,text,true,,396326,118,1,1,https://www.kohls.com/,396,0,126
1574974535009,579,www.walmart.com,200,OK,Thread Group 1-1,text,true,,196440,120,1,1,https://www.walmart.com/,470,0,183
1574974535589,618,www.walgreens.com,200,OK,Thread Group 1-1,text,true,,1439867,122,1,1,https://www.walgreens.com/,265,0,139
1574974536208,503,www.homedepot.com,200,OK,Thread Group 1-1,text,true,,214456,122,1,1,https://www.homedepot.com/,362,0,166
1574974536712,701,www.wholefoods.com,200,OK,Thread Group 1-1,text,true,,128818,252,1,1,https://www.wholefoodsmarket.com/,450,0,187
1574974536712,450,www.wholefoods.com-0,301,Found,Thread Group 1-1,,true,,307,123,1,1,https://www.wholefoods.com/,450,0,187
1574974537163,250,www.wholefoods.com-1,200,OK,Thread Group 1-1,text,true,,128511,129,1,1,https://www.wholefoodsmarket.com/,147,0,119
1574974537414,266,www.apple.com,200,OK,Thread Group 1-1,text,true,,85430,118,1,1,https://www.apple.com/,205,0,175
1574974537682,477,www.samsung.com,200,OK,Thread Group 1-1,text,true,,220021,243,1,1,https://www.samsung.com/us/,248,0,187
1574974537682,248,www.samsung.com-0,301,Moved Permanently,Thread Group 1-1,,true,,414,120,1,1,https://www.samsung.com/,248,0,187
1574974537930,229,www.samsung.com-1,200,OK,Thread Group 1-1,text,true,,219607,123,1,1,https://www.samsung.com/us/,53,0,0
1574974538160,807,www.vizio.com,200,OK,Thread Group 1-1,text,true,,112214,243,1,1,https://www.vizio.com/en/home,278,0,155
1574974538160,278,www.vizio.com-0,301,Moved Permanently,Thread Group 1-1,text,true,,464,118,1,1,https://www.vizio.com/,278,0,155
1574974538438,529,www.vizio.com-1,200,OK,Thread Group 1-1,text,true,,111750,125,1,1,https://www.vizio.com/en/home,482,0,0
1574974538968,1312,store.google.com,200,OK,Thread Group 1-1,text,true,,2028080,121,1,1,https://store.google.com/,330,0,222
1574974540281,504,www.sprint.com,200,OK,Thread Group 1-1,text,true,,244580,119,1,1,https://www.sprint.com/,336,0,163
1574974540786,266,www.verizon.com,200,OK,Thread Group 1-1,text,true,,52785,279,1,1,https://www.verizon.com/home/verizonglobalhome/ghp_landing.aspx,209,0,127
1574974540786,209,www.verizon.com-0,302,Found,Thread Group 1-1,,true,,177,120,1,1,https://www.verizon.com/,209,0,127
1574974540995,57,www.verizon.com-1,200,OK,Thread Group 1-1,text,true,,52608,159,1,1,https://www.verizon.com/home/verizonglobalhome/ghp_landing.aspx,34,0,0
1574974541053,334,www.samsclub.com,200,OK,Thread Group 1-1,text,true,,312675,121,1,1,https://www.samsclub.com/,172,0,132
1574974541388,318,www.sears.com,200,OK,Thread Group 1-1,text,true,,116933,118,1,1,https://www.sears.com/,244,0,189
1574974541707,335,www.kmart.com,200,OK,Thread Group 1-1,text,true,,83451,118,1,1,https://www.kmart.com/,276,0,231
1574974542044,927,www.staples.com,200,OK,Thread Group 1-1,text,true,,560896,120,1,1,https://www.staples.com/,691,0,175
1574974542971,374,www.dell.com,200,OK,Thread Group 1-1,text,true,,181227,239,1,1,https://www.dell.com/en-us,229,0,188
1574974542971,229,www.dell.com-0,302,Moved Temporarily,Thread Group 1-1,text,true,,1469,117,1,1,https://www.dell.com/,229,0,188
1574974543200,145,www.dell.com-1,200,OK,Thread Group 1-1,text,true,,179758,122,1,1,https://www.dell.com/en-us,51,0,0
1574974543346,326,www.target.com,200,OK,Thread Group 1-1,text,true,,300118,119,1,1,https://www.target.com/,170,0,124
1574974543673,1496,www.bjs.com,200,OK,Thread Group 1-1,text,true,,6429433,116,1,1,https://www.bjs.com/,164,0,122
1574974545171,495,www.lenovo.com,200,OK,Thread Group 1-1,text,true,,230380,244,1,1,https://www.lenovo.com/us/en/,341,0,170
1574974545171,341,www.lenovo.com-0,301,Moved Permanently,Thread Group 1-1,,true,,1104,119,1,1,https://www.lenovo.com/,341,0,170
1574974545512,154,www.lenovo.com-1,200,OK,Thread Group 1-1,text,true,,229276,125,1,1,https://www.lenovo.com/us/en/,60,0,0
1574974545667,346,www.harborfreight.com,200,OK,Thread Group 1-1,text,true,,495454,126,1,1,https://www.harborfreight.com/,194,0,156
1574974546015,344,www.dickssportinggoods.com,200,OK,Thread Group 1-1,text,true,,175303,131,1,1,https://www.dickssportinggoods.com/,235,0,189
1574981909554,396,www.amazon.com,200,OK,Thread Group 1-1,text,true,,96853,119,1,1,https://www.amazon.com/,262,0,168
1574981909951,727,www.kohls.com,200,OK,Thread Group 1-1,text,true,,396219,118,1,1,https://www.kohls.com/,257,0,127
1574981910680,496,www.walmart.com,200,OK,Thread Group 1-1,text,true,,195443,120,1,1,https://www.walmart.com/,386,0,124
1574981911177,650,www.walgreens.com,200,OK,Thread Group 1-1,text,true,,1439804,122,1,1,https://www.walgreens.com/,304,0,141
1574981911827,317,www.homedepot.com,200,OK,Thread Group 1-1,text,true,,214456,122,1,1,https://www.homedepot.com/,223,0,125
1574981912146,478,www.wholefoods.com,200,OK,Thread Group 1-1,text,true,,128771,252,1,1,https://www.wholefoodsmarket.com/,190,0,161
1574981912146,190,www.wholefoods.com-0,301,Found,Thread Group 1-1,,true,,307,123,1,1,https://www.wholefoods.com/,190,0,161
1574981912336,288,www.wholefoods.com-1,200,OK,Thread Group 1-1,text,true,,128464,129,1,1,https://www.wholefoodsmarket.com/,194,0,166
1574981912625,219,www.apple.com,200,OK,Thread Group 1-1,text,true,,85403,118,1,1,https://www.apple.com/,159,0,125
1574981912845,447,www.samsung.com,200,OK,Thread Group 1-1,text,true,,220045,243,1,1,https://www.samsung.com/us/,175,0,140
1574981912845,175,www.samsung.com-0,301,Moved Permanently,Thread Group 1-1,,true,,414,120,1,1,https://www.samsung.com/,175,0,140
1574981913020,272,www.samsung.com-1,200,OK,Thread Group 1-1,text,true,,219631,123,1,1,https://www.samsung.com/us/,60,0,0
1574981913293,600,www.vizio.com,200,OK,Thread Group 1-1,text,true,,112214,243,1,1,https://www.vizio.com/en/home,191,0,135
1574981913293,191,www.vizio.com-0,301,Moved Permanently,Thread Group 1-1,text,true,,464,118,1,1,https://www.vizio.com/,191,0,135
1574981913484,409,www.vizio.com-1,200,OK,Thread Group 1-1,text,true,,111750,125,1,1,https://www.vizio.com/en/home,365,0,0
1574981913894,885,store.google.com,200,OK,Thread Group 1-1,text,true,,2028072,121,1,1,https://store.google.com/,329,0,213
1574981914780,347,www.sprint.com,200,OK,Thread Group 1-1,text,true,,244596,119,1,1,https://www.sprint.com/,226,0,150
1574981915128,282,www.verizon.com,200,OK,Thread Group 1-1,text,true,,52785,279,1,1,https://www.verizon.com/home/verizonglobalhome/ghp_landing.aspx,217,0,135
1574981915128,217,www.verizon.com-0,302,Found,Thread Group 1-1,,true,,177,120,1,1,https://www.verizon.com/,217,0,135
1574981915345,65,www.verizon.com-1,200,OK,Thread Group 1-1,text,true,,52608,159,1,1,https://www.verizon.com/home/verizonglobalhome/ghp_landing.aspx,38,0,0
1574981915412,307,www.samsclub.com,200,OK,Thread Group 1-1,text,true,,312687,121,1,1,https://www.samsclub.com/,190,0,149
1574981915721,311,www.sears.com,200,OK,Thread Group 1-1,text,true,,116946,118,1,1,https://www.sears.com/,237,0,201
1574981916033,274,www.kmart.com,200,OK,Thread Group 1-1,text,true,,83452,118,1,1,https://www.kmart.com/,213,0,178
1574981916308,720,www.staples.com,200,OK,Thread Group 1-1,text,true,,560896,120,1,1,https://www.staples.com/,531,0,124
1574981917029,322,www.dell.com,200,OK,Thread Group 1-1,text,true,,181469,239,1,1,https://www.dell.com/en-us,186,0,152
1574981917029,186,www.dell.com-0,302,Moved Temporarily,Thread Group 1-1,text,true,,1527,117,1,1,https://www.dell.com/,186,0,152
1574981917215,136,www.dell.com-1,200,OK,Thread Group 1-1,text,true,,179942,122,1,1,https://www.dell.com/en-us,40,0,0
1574981917352,478,www.target.com,200,OK,Thread Group 1-1,text,true,,300162,119,1,1,https://www.target.com/,301,0,239
1574981917832,1505,www.bjs.com,200,OK,Thread Group 1-1,text,true,,6431106,116,1,1,https://www.bjs.com/,191,0,131
1574981919340,431,www.lenovo.com,200,OK,Thread Group 1-1,text,true,,230384,244,1,1,https://www.lenovo.com/us/en/,239,0,202
1574981919340,239,www.lenovo.com-0,301,Moved Permanently,Thread Group 1-1,,true,,1104,119,1,1,https://www.lenovo.com/,239,0,202
1574981919579,192,www.lenovo.com-1,200,OK,Thread Group 1-1,text,true,,229280,125,1,1,https://www.lenovo.com/us/en/,90,0,0
1574981919772,379,www.harborfreight.com,200,OK,Thread Group 1-1,text,true,,495455,126,1,1,https://www.harborfreight.com/,168,0,136
1574981920152,281,www.dickssportinggoods.com,200,OK,Thread Group 1-1,text,true,,175290,131,1,1,https://www.dickssportinggoods.com/,177,0,133
1574982498549,406,www.amazon.com,200,OK,Thread Group 1-1,text,true,,97076,119,1,1,https://www.amazon.com/,263,0,173
1574982498956,874,www.kohls.com,200,OK,Thread Group 1-1,text,true,,396285,118,1,1,https://www.kohls.com/,299,0,162
1574982499833,557,www.walmart.com,200,OK,Thread Group 1-1,text,true,,185605,120,1,1,https://www.walmart.com/,426,0,135
1574982500391,693,www.walgreens.com,200,OK,Thread Group 1-1,text,true,,1439810,122,1,1,https://www.walgreens.com/,344,0,175
1574982501085,567,www.homedepot.com,200,OK,Thread Group 1-1,text,true,,214457,122,1,1,https://www.homedepot.com/,458,0,139
1574982501653,539,www.wholefoods.com,200,OK,Thread Group 1-1,text,true,,128771,252,1,1,https://www.wholefoodsmarket.com/,234,0,202
